Hours since 00:00 Jan 1,Small - Day AC,Small - Night AC,Small - No AC,Medium - Day AC,Medium - Night AC,Medium - No AC,Large - Day AC,Large - Night AC,Large - No AC,Large - Slef Con,Medium - Slef Con
6755,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
6756,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
6757,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
6758,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
6759,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
6760,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
6761,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
6762,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
6763,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
6764,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
6765,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
6766,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
6767,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
6768,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
6769,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
6770,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6771,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6772,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
6773,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
6774,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
6775,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
6776,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
6777,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
6778,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
6779,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
6780,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
6781,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
6782,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
6783,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
6784,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
6785,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
6786,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
6787,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
6788,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
6789,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
6790,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
6791,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
6792,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
6793,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
6794,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6795,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6796,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
6797,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
6798,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
6799,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
6800,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
6801,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
6802,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
6803,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
6804,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
6805,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
6806,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
6807,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
6808,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
6809,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
6810,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
6811,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
6812,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
6813,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
6814,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
6815,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
6816,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
6817,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
6818,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6819,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6820,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
6821,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
6822,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
6823,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
6824,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
6825,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
6826,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
6827,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
6828,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
6829,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
6830,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
6831,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
6832,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
6833,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
6834,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
6835,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
6836,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
6837,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
6838,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
6839,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
6840,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
6841,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
6842,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6843,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6844,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
6845,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
6846,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
6847,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
6848,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
6849,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
6850,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
6851,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
6852,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
6853,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
6854,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
6855,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
6856,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
6857,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
6858,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
6859,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
6860,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
6861,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
6862,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
6863,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
6864,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
6865,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
6866,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6867,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6868,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
6869,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
6870,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
6871,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
6872,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
6873,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
6874,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
6875,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
6876,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
6877,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
6878,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
6879,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
6880,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
6881,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
6882,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
6883,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
6884,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
6885,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
6886,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
6887,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
6888,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
6889,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
6890,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6891,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6892,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
6893,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
6894,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
6895,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
6896,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
6897,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
6898,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
6899,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
6900,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
6901,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
6902,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
6903,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
6904,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
6905,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
6906,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
6907,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
6908,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
6909,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
6910,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
6911,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
6912,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
6913,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
6914,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6915,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6916,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
6917,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
6918,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
6919,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
6920,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
6921,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
6922,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
6923,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
6924,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
6925,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
6926,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
6927,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
6928,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
6929,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
6930,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
6931,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
6932,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
6933,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
6934,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
6935,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
6936,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
6937,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
6938,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6939,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6940,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
6941,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
6942,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
6943,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
6944,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
6945,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
6946,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
6947,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
6948,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
6949,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
6950,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
6951,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
6952,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
6953,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
6954,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
6955,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
6956,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
6957,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
6958,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
