Hours since 00:00 Jan 1,price,fit
3900,23.87,12.8
3901,23.87,12.8
3902,23.87,12.8
3903,40.05,12.8
3904,40.05,12.8
3905,40.05,12.8
3906,40.05,12.8
3907,40.05,12.8
3908,40.05,12.8
3909,23.87,12.8
3910,23.87,12.8
3911,21.78,12.8
3912,21.78,12.8
3913,21.78,12.8
3914,21.78,12.8
3915,21.78,12.8
3916,21.78,12.8
3917,21.78,12.8
3918,21.78,12.8
3919,23.87,12.8
3920,23.87,12.8
3921,23.87,12.8
3922,23.87,12.8
3923,23.87,12.8
3924,23.87,12.8
3925,23.87,12.8
3926,23.87,12.8
3927,40.05,12.8
3928,40.05,12.8
3929,40.05,12.8
3930,40.05,12.8
3931,40.05,12.8
3932,40.05,12.8
3933,23.87,12.8
3934,23.87,12.8
3935,21.78,12.8
3936,21.78,12.8
3937,21.78,12.8
3938,21.78,12.8
3939,21.78,12.8
3940,21.78,12.8
3941,21.78,12.8
3942,21.78,12.8
3943,23.87,12.8
3944,23.87,12.8
3945,23.87,12.8
3946,23.87,12.8
3947,23.87,12.8
3948,23.87,12.8
3949,23.87,12.8
3950,23.87,12.8
3951,40.05,12.8
3952,40.05,12.8
3953,40.05,12.8
3954,40.05,12.8
3955,40.05,12.8
3956,40.05,12.8
3957,23.87,12.8
3958,23.87,12.8
3959,21.78,12.8
3960,21.78,12.8
3961,21.78,12.8
3962,21.78,12.8
3963,21.78,12.8
3964,21.78,12.8
3965,21.78,12.8
3966,21.78,12.8
3967,23.87,12.8
3968,23.87,12.8
3969,23.87,12.8
3970,23.87,12.8
3971,23.87,12.8
3972,23.87,12.8
3973,23.87,12.8
3974,23.87,12.8
3975,40.05,12.8
3976,40.05,12.8
3977,40.05,12.8
3978,40.05,12.8
3979,40.05,12.8
3980,40.05,12.8
3981,23.87,12.8
3982,23.87,12.8
3983,21.78,12.8
3984,21.78,12.8
3985,21.78,12.8
3986,21.78,12.8
3987,21.78,12.8
3988,21.78,12.8
3989,21.78,12.8
3990,21.78,12.8
3991,23.87,12.8
3992,23.87,12.8
3993,23.87,12.8
3994,23.87,12.8
3995,23.87,12.8
3996,23.87,12.8
3997,23.87,12.8
3998,23.87,12.8
3999,40.05,12.8
4000,40.05,12.8
4001,40.05,12.8
4002,40.05,12.8
4003,40.05,12.8
4004,40.05,12.8
4005,23.87,12.8
4006,23.87,12.8
4007,21.78,12.8
4008,21.78,12.8
4009,21.78,12.8
4010,21.78,12.8
4011,21.78,12.8
4012,21.78,12.8
4013,21.78,12.8
4014,21.78,12.8
4015,23.87,12.8
4016,23.87,12.8
4017,23.87,12.8
4018,23.87,12.8
4019,23.87,12.8
4020,23.87,12.8
4021,23.87,12.8
4022,23.87,12.8
4023,40.05,12.8
4024,40.05,12.8
4025,40.05,12.8
4026,40.05,12.8
4027,40.05,12.8
4028,40.05,12.8
4029,23.87,12.8
4030,23.87,12.8
4031,21.78,12.8
4032,21.78,12.8
4033,21.78,12.8
4034,21.78,12.8
4035,21.78,12.8
4036,21.78,12.8
4037,21.78,12.8
4038,21.78,12.8
4039,23.87,12.8
4040,23.87,12.8
4041,23.87,12.8
4042,23.87,12.8
4043,23.87,12.8
4044,23.87,12.8
4045,23.87,12.8
4046,23.87,12.8
4047,40.05,12.8
4048,40.05,12.8
4049,40.05,12.8
4050,40.05,12.8
4051,40.05,12.8
4052,40.05,12.8
4053,23.87,12.8
4054,23.87,12.8
4055,21.78,12.8
4056,21.78,12.8
4057,21.78,12.8
4058,21.78,12.8
4059,21.78,12.8
4060,21.78,12.8
4061,21.78,12.8
4062,21.78,12.8
4063,23.87,12.8
4064,23.87,12.8
4065,23.87,12.8
4066,23.87,12.8
4067,23.87,12.8
4068,23.87,12.8
4069,23.87,12.8
4070,23.87,12.8
4071,40.05,12.8
4072,40.05,12.8
4073,40.05,12.8
4074,40.05,12.8
4075,40.05,12.8
4076,40.05,12.8
4077,23.87,12.8
4078,23.87,12.8
4079,21.78,12.8
4080,21.78,12.8
4081,21.78,12.8
4082,21.78,12.8
4083,21.78,12.8
4084,21.78,12.8
4085,21.78,12.8
4086,21.78,12.8
4087,23.87,12.8
4088,23.87,12.8
4089,23.87,12.8
4090,23.87,12.8
4091,23.87,12.8
4092,23.87,12.8
4093,23.87,12.8
4094,23.87,12.8
4095,40.05,12.8
4096,40.05,12.8
4097,40.05,12.8
4098,40.05,12.8
4099,40.05,12.8
4100,40.05,12.8
4101,23.87,12.8
4102,23.87,12.8
4103,21.78,12.8
4104,21.78,12.8
4105,21.78,12.8
4106,21.78,12.8
4107,21.78,12.8
4108,21.78,12.8
4109,21.78,12.8
4110,21.78,12.8
4111,23.87,12.8
4112,23.87,12.8
4113,23.87,12.8
4114,23.87,12.8
4115,23.87,12.8
4116,23.87,12.8
4117,23.87,12.8
4118,23.87,12.8
4119,40.05,12.8
4120,40.05,12.8
4121,40.05,12.8
4122,40.05,12.8
4123,40.05,12.8
4124,40.05,12.8
4125,23.87,12.8
4126,23.87,12.8
4127,21.78,12.8
4128,21.78,12.8
4129,21.78,12.8
4130,21.78,12.8
4131,21.78,12.8
4132,21.78,12.8
4133,21.78,12.8
4134,21.78,12.8
4135,23.87,12.8
4136,23.87,12.8
4137,23.87,12.8
4138,23.87,12.8
4139,23.87,12.8
4140,23.87,12.8
4141,23.87,12.8
4142,23.87,12.8
4143,40.05,12.8
4144,40.05,12.8
4145,40.05,12.8
4146,40.05,12.8
4147,40.05,12.8
4148,40.05,12.8
4149,23.87,12.8
4150,23.87,12.8
4151,21.78,12.8
4152,21.78,12.8
4153,21.78,12.8
4154,21.78,12.8
4155,21.78,12.8
4156,21.78,12.8
4157,21.78,12.8
4158,21.78,12.8
4159,23.87,12.8
4160,23.87,12.8
4161,23.87,12.8
4162,23.87,12.8
4163,23.87,12.8
4164,23.87,12.8
4165,23.87,12.8
4166,23.87,12.8
4167,40.05,12.8
4168,40.05,12.8
4169,40.05,12.8
4170,40.05,12.8
4171,40.05,12.8
4172,40.05,12.8
4173,23.87,12.8
4174,23.87,12.8
4175,21.78,12.8
4176,21.78,12.8
4177,21.78,12.8
4178,21.78,12.8
4179,21.78,12.8
4180,21.78,12.8
4181,21.78,12.8
4182,21.78,12.8
4183,23.87,12.8
4184,23.87,12.8
4185,23.87,12.8
4186,23.87,12.8
4187,23.87,12.8
4188,23.87,12.8
4189,23.87,12.8
4190,23.87,12.8
4191,40.05,12.8
4192,40.05,12.8
4193,40.05,12.8
4194,40.05,12.8
4195,40.05,12.8
4196,40.05,12.8
4197,23.87,12.8
4198,23.87,12.8
4199,21.78,12.8
4200,21.78,12.8
4201,21.78,12.8
4202,21.78,12.8
4203,21.78,12.8
4204,21.78,12.8
4205,21.78,12.8
4206,21.78,12.8
4207,23.87,12.8
4208,23.87,12.8
4209,23.87,12.8
4210,23.87,12.8
4211,23.87,12.8
4212,23.87,12.8
4213,23.87,12.8
4214,23.87,12.8
4215,40.05,12.8
4216,40.05,12.8
4217,40.05,12.8
4218,40.05,12.8
4219,40.05,12.8
4220,40.05,12.8
4221,23.87,12.8
4222,23.87,12.8
4223,21.78,12.8
4224,21.78,12.8
4225,21.78,12.8
4226,21.78,12.8
4227,21.78,12.8
4228,21.78,12.8
4229,21.78,12.8
4230,21.78,12.8
4231,23.87,12.8
4232,23.87,12.8
4233,23.87,12.8
4234,23.87,12.8
4235,23.87,12.8
4236,23.87,12.8
4237,23.87,12.8
4238,23.87,12.8
4239,40.05,12.8
4240,40.05,12.8
4241,40.05,12.8
4242,40.05,12.8
4243,40.05,12.8
4244,40.05,12.8
4245,23.87,12.8
4246,23.87,12.8
4247,21.78,12.8
4248,21.78,12.8
4249,21.78,12.8
4250,21.78,12.8
4251,21.78,12.8
4252,21.78,12.8
4253,21.78,12.8
4254,21.78,12.8
4255,23.87,12.8
4256,23.87,12.8
4257,23.87,12.8
4258,23.87,12.8
4259,23.87,12.8
4260,23.87,12.8
4261,23.87,12.8
4262,23.87,12.8
4263,40.05,12.8
4264,40.05,12.8
4265,40.05,12.8
4266,40.05,12.8
4267,40.05,12.8
4268,40.05,12.8
4269,23.87,12.8
4270,23.87,12.8
4271,21.78,12.8
4272,21.78,12.8
4273,21.78,12.8
4274,21.78,12.8
4275,21.78,12.8
4276,21.78,12.8
4277,21.78,12.8
4278,21.78,12.8
4279,23.87,12.8
4280,23.87,12.8
4281,23.87,12.8
4282,23.87,12.8
4283,23.87,12.8
4284,23.87,12.8
4285,23.87,12.8
4286,23.87,12.8
4287,40.05,12.8
4288,40.05,12.8
4289,40.05,12.8
4290,40.05,12.8
4291,40.05,12.8
4292,40.05,12.8
4293,23.87,12.8
4294,23.87,12.8
4295,21.78,12.8
4296,21.78,12.8
4297,21.78,12.8
4298,21.78,12.8
4299,21.78,12.8
4300,21.78,12.8
4301,21.78,12.8
4302,21.78,12.8
4303,23.87,12.8
4304,23.87,12.8
4305,23.87,12.8
4306,23.87,12.8
4307,23.87,12.8
4308,23.87,12.8
4309,23.87,12.8
4310,23.87,12.8
4311,40.05,12.8
4312,40.05,12.8
4313,40.05,12.8
4314,40.05,12.8
4315,40.05,12.8
4316,40.05,12.8
4317,23.87,12.8
4318,23.87,12.8
4319,21.78,12.8
4320,21.78,12.8
4321,21.78,12.8
4322,21.78,12.8
4323,21.78,12.8
4324,21.78,12.8
4325,21.78,12.8
4326,21.78,12.8
4327,23.87,12.8
4328,23.87,12.8
4329,23.87,12.8
4330,23.87,12.8
4331,23.87,12.8
4332,23.87,12.8
4333,23.87,12.8
4334,23.87,12.8
4335,40.05,12.8
4336,40.05,12.8
4337,40.05,12.8
4338,40.05,12.8
4339,40.05,12.8
4340,40.05,12.8
4341,23.87,12.8
4342,23.87,12.8
4343,21.78,12.8
4344,21.78,12.8
4345,21.78,12.8
4346,21.78,12.8
4347,21.78,12.8
4348,21.78,12.8
4349,21.78,12.8
4350,21.78,12.8
4351,23.87,12.8
4352,23.87,12.8
4353,23.87,12.8
4354,23.87,12.8
4355,23.87,12.8
4356,23.87,12.8
4357,23.87,12.8
4358,23.87,12.8
4359,40.05,12.8
4360,40.05,12.8
4361,40.05,12.8
4362,40.05,12.8
4363,40.05,12.8
4364,40.05,12.8
4365,23.87,12.8
4366,23.87,12.8
4367,21.78,12.8
4368,21.78,12.8
4369,21.78,12.8
4370,21.78,12.8
4371,21.78,12.8
4372,21.78,12.8
4373,21.78,12.8
4374,21.78,12.8
4375,23.87,12.8
4376,23.87,12.8
4377,23.87,12.8
4378,23.87,12.8
4379,23.87,12.8
4380,23.87,12.8
4381,23.87,12.8
4382,23.87,12.8
4383,40.05,12.8
4384,40.05,12.8
4385,40.05,12.8
4386,40.05,12.8
4387,40.05,12.8
4388,40.05,12.8
4389,23.87,12.8
4390,23.87,12.8
4391,21.78,12.8
4392,21.78,12.8
4393,21.78,12.8
4394,21.78,12.8
4395,21.78,12.8
4396,21.78,12.8
4397,21.78,12.8
4398,21.78,12.8
4399,23.87,12.8
4400,23.87,12.8
4401,23.87,12.8
4402,23.87,12.8
4403,23.87,12.8
4404,23.87,12.8
4405,23.87,12.8
4406,23.87,12.8
4407,40.05,12.8
4408,40.05,12.8
4409,40.05,12.8
4410,40.05,12.8
4411,40.05,12.8
4412,40.05,12.8
4413,23.87,12.8
4414,23.87,12.8
4415,21.78,12.8
4416,21.78,12.8
4417,21.78,12.8
4418,21.78,12.8
4419,21.78,12.8
4420,21.78,12.8
4421,21.78,12.8
4422,21.78,12.8
4423,23.87,12.8
4424,23.87,12.8
4425,23.87,12.8
4426,23.87,12.8
4427,23.87,12.8
4428,23.87,12.8
4429,23.87,12.8
4430,23.87,12.8
4431,40.05,12.8
4432,40.05,12.8
4433,40.05,12.8
4434,40.05,12.8
4435,40.05,12.8
4436,40.05,12.8
4437,23.87,12.8
4438,23.87,12.8
4439,21.78,12.8
4440,21.78,12.8
4441,21.78,12.8
4442,21.78,12.8
4443,21.78,12.8
4444,21.78,12.8
4445,21.78,12.8
4446,21.78,12.8
4447,23.87,12.8
4448,23.87,12.8
4449,23.87,12.8
4450,23.87,12.8
4451,23.87,12.8
4452,23.87,12.8
4453,23.87,12.8
4454,23.87,12.8
4455,40.05,12.8
4456,40.05,12.8
4457,40.05,12.8
4458,40.05,12.8
4459,40.05,12.8
4460,40.05,12.8
4461,23.87,12.8
4462,23.87,12.8
4463,21.78,12.8
4464,21.78,12.8
4465,21.78,12.8
4466,21.78,12.8
4467,21.78,12.8
4468,21.78,12.8
4469,21.78,12.8
4470,21.78,12.8
4471,23.87,12.8
4472,23.87,12.8
4473,23.87,12.8
4474,23.87,12.8
4475,23.87,12.8
4476,23.87,12.8
4477,23.87,12.8
4478,23.87,12.8
4479,40.05,12.8
4480,40.05,12.8
4481,40.05,12.8
4482,40.05,12.8
4483,40.05,12.8
4484,40.05,12.8
4485,23.87,12.8
4486,23.87,12.8
4487,21.78,12.8
4488,21.78,12.8
4489,21.78,12.8
4490,21.78,12.8
4491,21.78,12.8
4492,21.78,12.8
4493,21.78,12.8
4494,21.78,12.8
4495,23.87,12.8
4496,23.87,12.8
4497,23.87,12.8
4498,23.87,12.8
4499,23.87,12.8
4500,23.87,12.8
4501,23.87,12.8
4502,23.87,12.8
4503,40.05,12.8
4504,40.05,12.8
4505,40.05,12.8
4506,40.05,12.8
4507,40.05,12.8
4508,40.05,12.8
4509,23.87,12.8
4510,23.87,12.8
4511,21.78,12.8
4512,21.78,12.8
4513,21.78,12.8
4514,21.78,12.8
4515,21.78,12.8
4516,21.78,12.8
4517,21.78,12.8
4518,21.78,12.8
4519,23.87,12.8
4520,23.87,12.8
4521,23.87,12.8
4522,23.87,12.8
4523,23.87,12.8
4524,23.87,12.8
4525,23.87,12.8
4526,23.87,12.8
4527,40.05,12.8
4528,40.05,12.8
4529,40.05,12.8
4530,40.05,12.8
4531,40.05,12.8
4532,40.05,12.8
4533,23.87,12.8
4534,23.87,12.8
4535,21.78,12.8
4536,21.78,12.8
4537,21.78,12.8
4538,21.78,12.8
4539,21.78,12.8
4540,21.78,12.8
4541,21.78,12.8
4542,21.78,12.8
4543,23.87,12.8
4544,23.87,12.8
4545,23.87,12.8
4546,23.87,12.8
4547,23.87,12.8
4548,23.87,12.8
4549,23.87,12.8
4550,23.87,12.8
4551,40.05,12.8
4552,40.05,12.8
4553,40.05,12.8
4554,40.05,12.8
4555,40.05,12.8
4556,40.05,12.8
4557,23.87,12.8
4558,23.87,12.8
4559,21.78,12.8
4560,21.78,12.8
4561,21.78,12.8
4562,21.78,12.8
4563,21.78,12.8
4564,21.78,12.8
4565,21.78,12.8
4566,21.78,12.8
4567,23.87,12.8
4568,23.87,12.8
4569,23.87,12.8
4570,23.87,12.8
4571,23.87,12.8
4572,23.87,12.8
4573,23.87,12.8
4574,23.87,12.8
4575,40.05,12.8
4576,40.05,12.8
4577,40.05,12.8
4578,40.05,12.8
4579,40.05,12.8
4580,40.05,12.8
4581,23.87,12.8
4582,23.87,12.8
4583,21.78,12.8
4584,21.78,12.8
4585,21.78,12.8
4586,21.78,12.8
4587,21.78,12.8
4588,21.78,12.8
4589,21.78,12.8
4590,21.78,12.8
4591,23.87,12.8
4592,23.87,12.8
4593,23.87,12.8
4594,23.87,12.8
4595,23.87,12.8
4596,23.87,12.8
4597,23.87,12.8
4598,23.87,12.8
4599,40.05,12.8
4600,40.05,12.8
4601,40.05,12.8
4602,40.05,12.8
4603,40.05,12.8
4604,40.05,12.8
4605,23.87,12.8
4606,23.87,12.8
4607,21.78,12.8
4608,21.78,12.8
4609,21.78,12.8
4610,21.78,12.8
4611,21.78,12.8
4612,21.78,12.8
4613,21.78,12.8
4614,21.78,12.8
4615,23.87,12.8
4616,23.87,12.8
4617,23.87,12.8
4618,23.87,12.8
4619,23.87,12.8
4620,23.87,12.8
4621,23.87,12.8
4622,23.87,12.8
4623,40.05,12.8
4624,40.05,12.8
4625,40.05,12.8
4626,40.05,12.8
4627,40.05,12.8
4628,40.05,12.8
4629,23.87,12.8
4630,23.87,12.8
4631,21.78,12.8
4632,21.78,12.8
4633,21.78,12.8
4634,21.78,12.8
4635,21.78,12.8
4636,21.78,12.8
4637,21.78,12.8
4638,21.78,12.8
4639,23.87,12.8
4640,23.87,12.8
4641,23.87,12.8
4642,23.87,12.8
4643,23.87,12.8
4644,23.87,12.8
4645,23.87,12.8
4646,23.87,12.8
4647,40.05,12.8
4648,40.05,12.8
4649,40.05,12.8
4650,40.05,12.8
4651,40.05,12.8
4652,40.05,12.8
4653,23.87,12.8
4654,23.87,12.8
4655,21.78,12.8
4656,21.78,12.8
4657,21.78,12.8
4658,21.78,12.8
4659,21.78,12.8
4660,21.78,12.8
4661,21.78,12.8
4662,21.78,12.8
4663,23.87,12.8
4664,23.87,12.8
4665,23.87,12.8
4666,23.87,12.8
4667,23.87,12.8
4668,23.87,12.8
4669,23.87,12.8
4670,23.87,12.8
4671,40.05,12.8
4672,40.05,12.8
4673,40.05,12.8
4674,40.05,12.8
4675,40.05,12.8
4676,40.05,12.8
4677,23.87,12.8
4678,23.87,12.8
4679,21.78,12.8
4680,21.78,12.8
4681,21.78,12.8
4682,21.78,12.8
4683,21.78,12.8
4684,21.78,12.8
4685,21.78,12.8
4686,21.78,12.8
4687,23.87,12.8
4688,23.87,12.8
4689,23.87,12.8
4690,23.87,12.8
4691,23.87,12.8
4692,23.87,12.8
4693,23.87,12.8
4694,23.87,12.8
4695,40.05,12.8
4696,40.05,12.8
4697,40.05,12.8
4698,40.05,12.8
4699,40.05,12.8
4700,40.05,12.8
4701,23.87,12.8
4702,23.87,12.8
4703,21.78,12.8
4704,21.78,12.8
4705,21.78,12.8
4706,21.78,12.8
4707,21.78,12.8
4708,21.78,12.8
4709,21.78,12.8
4710,21.78,12.8
4711,23.87,12.8
4712,23.87,12.8
4713,23.87,12.8
4714,23.87,12.8
4715,23.87,12.8
4716,23.87,12.8
4717,23.87,12.8
4718,23.87,12.8
4719,40.05,12.8
4720,40.05,12.8
4721,40.05,12.8
4722,40.05,12.8
4723,40.05,12.8
4724,40.05,12.8
4725,23.87,12.8
4726,23.87,12.8
4727,21.78,12.8
4728,21.78,12.8
4729,21.78,12.8
4730,21.78,12.8
4731,21.78,12.8
4732,21.78,12.8
4733,21.78,12.8
4734,21.78,12.8
4735,23.87,12.8
4736,23.87,12.8
4737,23.87,12.8
4738,23.87,12.8
4739,23.87,12.8
4740,23.87,12.8
4741,23.87,12.8
4742,23.87,12.8
4743,40.05,12.8
4744,40.05,12.8
4745,40.05,12.8
4746,40.05,12.8
4747,40.05,12.8
4748,40.05,12.8
4749,23.87,12.8
4750,23.87,12.8
4751,21.78,12.8
4752,21.78,12.8
4753,21.78,12.8
4754,21.78,12.8
4755,21.78,12.8
4756,21.78,12.8
4757,21.78,12.8
4758,21.78,12.8
4759,23.87,12.8
4760,23.87,12.8
4761,23.87,12.8
4762,23.87,12.8
4763,23.87,12.8
4764,23.87,12.8
4765,23.87,12.8
4766,23.87,12.8
4767,40.05,12.8
4768,40.05,12.8
4769,40.05,12.8
4770,40.05,12.8
4771,40.05,12.8
4772,40.05,12.8
4773,23.87,12.8
4774,23.87,12.8
4775,21.78,12.8
4776,21.78,12.8
4777,21.78,12.8
4778,21.78,12.8
4779,21.78,12.8
4780,21.78,12.8
4781,21.78,12.8
4782,21.78,12.8
4783,23.87,12.8
4784,23.87,12.8
4785,23.87,12.8
4786,23.87,12.8
4787,23.87,12.8
4788,23.87,12.8
4789,23.87,12.8
4790,23.87,12.8
4791,40.05,12.8
4792,40.05,12.8
4793,40.05,12.8
4794,40.05,12.8
4795,40.05,12.8
4796,40.05,12.8
4797,23.87,12.8
4798,23.87,12.8
4799,21.78,12.8
4800,21.78,12.8
4801,21.78,12.8
4802,21.78,12.8
4803,21.78,12.8
4804,21.78,12.8
4805,21.78,12.8
4806,21.78,12.8
4807,23.87,12.8
4808,23.87,12.8
4809,23.87,12.8
4810,23.87,12.8
4811,23.87,12.8
4812,23.87,12.8
4813,23.87,12.8
4814,23.87,12.8
4815,40.05,12.8
4816,40.05,12.8
4817,40.05,12.8
4818,40.05,12.8
4819,40.05,12.8
4820,40.05,12.8
4821,23.87,12.8
4822,23.87,12.8
4823,21.78,12.8
4824,21.78,12.8
4825,21.78,12.8
4826,21.78,12.8
4827,21.78,12.8
4828,21.78,12.8
4829,21.78,12.8
4830,21.78,12.8
4831,23.87,12.8
4832,23.87,12.8
4833,23.87,12.8
4834,23.87,12.8
4835,23.87,12.8
4836,23.87,12.8
4837,23.87,12.8
4838,23.87,12.8
4839,40.05,12.8
4840,40.05,12.8
4841,40.05,12.8
4842,40.05,12.8
4843,40.05,12.8
4844,40.05,12.8
4845,23.87,12.8
4846,23.87,12.8
4847,21.78,12.8
4848,21.78,12.8
4849,21.78,12.8
4850,21.78,12.8
4851,21.78,12.8
4852,21.78,12.8
4853,21.78,12.8
4854,21.78,12.8
4855,23.87,12.8
4856,23.87,12.8
4857,23.87,12.8
4858,23.87,12.8
4859,23.87,12.8
4860,23.87,12.8
4861,23.87,12.8
4862,23.87,12.8
4863,40.05,12.8
4864,40.05,12.8
4865,40.05,12.8
4866,40.05,12.8
4867,40.05,12.8
4868,40.05,12.8
4869,23.87,12.8
4870,23.87,12.8
4871,21.78,12.8
4872,21.78,12.8
4873,21.78,12.8
4874,21.78,12.8
4875,21.78,12.8
4876,21.78,12.8
4877,21.78,12.8
4878,21.78,12.8
4879,23.87,12.8
4880,23.87,12.8
4881,23.87,12.8
4882,23.87,12.8
4883,23.87,12.8
4884,23.87,12.8
4885,23.87,12.8
4886,23.87,12.8
4887,40.05,12.8
4888,40.05,12.8
4889,40.05,12.8
4890,40.05,12.8
4891,40.05,12.8
4892,40.05,12.8
4893,23.87,12.8
4894,23.87,12.8
4895,21.78,12.8
4896,21.78,12.8
4897,21.78,12.8
4898,21.78,12.8
4899,21.78,12.8
4900,21.78,12.8
4901,21.78,12.8
4902,21.78,12.8
4903,23.87,12.8
4904,23.87,12.8
4905,23.87,12.8
4906,23.87,12.8
4907,23.87,12.8
4908,23.87,12.8
4909,23.87,12.8
4910,23.87,12.8
4911,40.05,12.8
4912,40.05,12.8
4913,40.05,12.8
4914,40.05,12.8
4915,40.05,12.8
4916,40.05,12.8
4917,23.87,12.8
4918,23.87,12.8
4919,21.78,12.8
4920,21.78,12.8
4921,21.78,12.8
4922,21.78,12.8
4923,21.78,12.8
4924,21.78,12.8
4925,21.78,12.8
4926,21.78,12.8
4927,23.87,12.8
4928,23.87,12.8
4929,23.87,12.8
4930,23.87,12.8
4931,23.87,12.8
4932,23.87,12.8
4933,23.87,12.8
4934,23.87,12.8
4935,40.05,12.8
4936,40.05,12.8
4937,40.05,12.8
4938,40.05,12.8
4939,40.05,12.8
4940,40.05,12.8
4941,23.87,12.8
4942,23.87,12.8
4943,21.78,12.8
4944,21.78,12.8
4945,21.78,12.8
4946,21.78,12.8
4947,21.78,12.8
4948,21.78,12.8
4949,21.78,12.8
4950,21.78,12.8
4951,23.87,12.8
4952,23.87,12.8
4953,23.87,12.8
4954,23.87,12.8
4955,23.87,12.8
4956,23.87,12.8
4957,23.87,12.8
4958,23.87,12.8
4959,40.05,12.8
4960,40.05,12.8
4961,40.05,12.8
4962,40.05,12.8
4963,40.05,12.8
4964,40.05,12.8
4965,23.87,12.8
4966,23.87,12.8
4967,21.78,12.8
4968,21.78,12.8
4969,21.78,12.8
4970,21.78,12.8
4971,21.78,12.8
4972,21.78,12.8
4973,21.78,12.8
4974,21.78,12.8
4975,23.87,12.8
4976,23.87,12.8
4977,23.87,12.8
4978,23.87,12.8
4979,23.87,12.8
4980,23.87,12.8
4981,23.87,12.8
4982,23.87,12.8
4983,40.05,12.8
4984,40.05,12.8
4985,40.05,12.8
4986,40.05,12.8
4987,40.05,12.8
4988,40.05,12.8
4989,23.87,12.8
4990,23.87,12.8
4991,21.78,12.8
4992,21.78,12.8
4993,21.78,12.8
4994,21.78,12.8
4995,21.78,12.8
4996,21.78,12.8
4997,21.78,12.8
4998,21.78,12.8
4999,23.87,12.8
5000,23.87,12.8
5001,23.87,12.8
5002,23.87,12.8
5003,23.87,12.8
5004,23.87,12.8
5005,23.87,12.8
5006,23.87,12.8
5007,40.05,12.8
5008,40.05,12.8
5009,40.05,12.8
5010,40.05,12.8
5011,40.05,12.8
5012,40.05,12.8
5013,23.87,12.8
5014,23.87,12.8
5015,21.78,12.8
5016,21.78,12.8
5017,21.78,12.8
5018,21.78,12.8
5019,21.78,12.8
5020,21.78,12.8
5021,21.78,12.8
5022,21.78,12.8
5023,23.87,12.8
5024,23.87,12.8
5025,23.87,12.8
5026,23.87,12.8
5027,23.87,12.8
5028,23.87,12.8
5029,23.87,12.8
5030,23.87,12.8
5031,40.05,12.8
5032,40.05,12.8
5033,40.05,12.8
5034,40.05,12.8
5035,40.05,12.8
5036,40.05,12.8
5037,23.87,12.8
5038,23.87,12.8
5039,21.78,12.8
5040,21.78,12.8
5041,21.78,12.8
5042,21.78,12.8
5043,21.78,12.8
5044,21.78,12.8
5045,21.78,12.8
5046,21.78,12.8
5047,23.87,12.8
5048,23.87,12.8
5049,23.87,12.8
5050,23.87,12.8
5051,23.87,12.8
5052,23.87,12.8
5053,23.87,12.8
5054,23.87,12.8
5055,40.05,12.8
5056,40.05,12.8
5057,40.05,12.8
5058,40.05,12.8
5059,40.05,12.8
5060,40.05,12.8
5061,23.87,12.8
5062,23.87,12.8
5063,21.78,12.8
5064,21.78,12.8
5065,21.78,12.8
5066,21.78,12.8
5067,21.78,12.8
5068,21.78,12.8
5069,21.78,12.8
5070,21.78,12.8
5071,23.87,12.8
5072,23.87,12.8
5073,23.87,12.8
5074,23.87,12.8
5075,23.87,12.8
5076,23.87,12.8
5077,23.87,12.8
5078,23.87,12.8
5079,40.05,12.8
5080,40.05,12.8
5081,40.05,12.8
5082,40.05,12.8
5083,40.05,12.8
5084,40.05,12.8
5085,23.87,12.8
5086,23.87,12.8
5087,21.78,12.8
5088,21.78,12.8
5089,21.78,12.8
5090,21.78,12.8
5091,21.78,12.8
5092,21.78,12.8
5093,21.78,12.8
5094,21.78,12.8
5095,23.87,12.8
5096,23.87,12.8
5097,23.87,12.8
5098,23.87,12.8
5099,23.87,12.8
5100,23.87,12.8
5101,23.87,12.8
5102,23.87,12.8
5103,40.05,12.8
5104,40.05,12.8
5105,40.05,12.8
5106,40.05,12.8
5107,40.05,12.8
5108,40.05,12.8
5109,23.87,12.8
5110,23.87,12.8
5111,21.78,12.8
5112,21.78,12.8
5113,21.78,12.8
5114,21.78,12.8
5115,21.78,12.8
5116,21.78,12.8
5117,21.78,12.8
5118,21.78,12.8
5119,23.87,12.8
5120,23.87,12.8
5121,23.87,12.8
5122,23.87,12.8
5123,23.87,12.8
5124,23.87,12.8
5125,23.87,12.8
5126,23.87,12.8
5127,40.05,12.8
5128,40.05,12.8
5129,40.05,12.8
5130,40.05,12.8
5131,40.05,12.8
5132,40.05,12.8
5133,23.87,12.8
5134,23.87,12.8
5135,21.78,12.8
5136,21.78,12.8
5137,21.78,12.8
5138,21.78,12.8
5139,21.78,12.8
5140,21.78,12.8
5141,21.78,12.8
5142,21.78,12.8
5143,23.87,12.8
5144,23.87,12.8
5145,23.87,12.8
5146,23.87,12.8
5147,23.87,12.8
5148,23.87,12.8
5149,23.87,12.8
5150,23.87,12.8
5151,40.05,12.8
5152,40.05,12.8
5153,40.05,12.8
5154,40.05,12.8
5155,40.05,12.8
5156,40.05,12.8
5157,23.87,12.8
5158,23.87,12.8
5159,21.78,12.8
5160,21.78,12.8
5161,21.78,12.8
5162,21.78,12.8
5163,21.78,12.8
5164,21.78,12.8
5165,21.78,12.8
5166,21.78,12.8
5167,23.87,12.8
5168,23.87,12.8
5169,23.87,12.8
